what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1317680448247
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1317680448247
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1317680448247
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1317680448247
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1317680448247
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1317680448247
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1317680448247
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1317680448247
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1317680448247
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1317680448247
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1317680448247
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1317680448247
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1317680448247
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1317680448247
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1317680448247
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1317680448247
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1317680448247
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1317680448247
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1317680448247
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1317680448247
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1317680448247
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1317680448247
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1317680448247
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1317680448247
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1317680448247
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1317680448247
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1317680448247
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1317680448247
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1317680448247
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1317680448247
started,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1317680448247
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1317680448247
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1317680448247
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1317680448247
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1317680448247
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1317680448247
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1317680448247
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1317680448247
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1317680448247
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1317680448247
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1317680448247
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1317680448247
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1317680448247
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1317680448263
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1317680448263
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1317680448263
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1317680448263
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1317680448263
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1317680448263
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1317680448263
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1317680448263
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1317680448263
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1317680448263
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1317680448263
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1317680448263
started,bundle,com.altera.sbtgui.integration,11.0.0.157,"com.altera.sbtgui.integration",1317680448263
started,bundle,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch",1317680448263
started,bundle,com.altera.sbtgui.project,11.0.0.157,"com.altera.sbtgui.project",1317680448263
started,bundle,com.altera.systemconsole,11.0.0.157,"com.altera.systemconsole",1317680448263
started,bundle,com.altera.utilities,11.0.0.157,"com.altera.utilities",1317680448263
os,sysinfo,,,"win32",1317680448263
arch,sysinfo,,,"x86",1317680448263
ws,sysinfo,,,"win32",1317680448263
locale,sysinfo,,,"en_US",1317680448263
processors,sysinfo,,,"8",1317680448263
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1317680448263
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1317680448263
java.specification.name,sysinfo,,,"Java Platform API Specification",1317680448263
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1317680448263
java.specification.version,sysinfo,,,"1.6",1317680448263
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1317680448263
java.version,sysinfo,,,"1.6.0_23",1317680448263
java.vm.info,sysinfo,,,"mixed mode",1317680448263
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1317680448263
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1317680448263
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1317680448263
java.vm.specification.version,sysinfo,,,"1.0",1317680448263
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1317680448263
java.vm.version,sysinfo,,,"19.0-b09",1317680448263
activated,view,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.internal.introview",1317680450802
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1317680450802
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1317680450802
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1317680451955
started,bundle,com.altera.sbtgui.core,11.0.0.157,"com.altera.sbtgui.core",1317680452345
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1317680452391
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680454946
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680457003
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1317680457018
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1317680457018
started,bundle,com.altera.sbtgui.ui,11.0.0.157,"com.altera.sbtgui.ui",1317680460103
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1317680460305
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1317680460337
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680460788
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680510438
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1317680514614
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1317680515720
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680540552
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680543762
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680544027
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1317680544104
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680544136
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1317680544151
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680544182
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680545725
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680548451
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680552501
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1317680552564
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1317680552595
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1317680552595
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317680559060
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1317680560852
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317680562098
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1317680585015
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1317680596169
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680596418
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680600843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317680603086
