what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838380709
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1317838526253
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838526253
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838534070
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838624130
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1317838624145
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838628311
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1317838787820
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838787835
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1317838787882
activated,view,com.altera.sbtgui.launch,11.0.0.157,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1317838789645
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838794529
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838794529
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838794919
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838795902
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838797915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838797930
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838798008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838799116
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838799194
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838800146
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1317838802565
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317838819026
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317838824018
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838848609
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317838966364
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317839013063
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839017963
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1317839024110
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1317839067143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317839070903
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839074601
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839093949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839104559
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317839108491
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839108990
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839136139
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839139197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839140492
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317839162118
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839164755
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1317839166986
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839169654
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1317839213670
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317839221050
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839224077
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317839247450
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839249291
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1317839271510
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317839275707
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839278656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1317839297239
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839299111
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839347246
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317839362334
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839364768
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839367218
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839367218
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839367296
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839369652
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839395740
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1317839420907
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839425261
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839452956
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839484177
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839513557
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839549663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839564766
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1317839567356
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839582460
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839585471
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839588498
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317839622653
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839630018
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1317839731982
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839735150
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1317839745261
